CompetitionID, Tableu, Competitor1, Competitor2, ResultCompetitor1, ResultCompetitor2
2019-484, 4, /fencers/Francesca-RUSSO-23253/, /fencers/Bhavani_Devi-CHADALAVADA_ANANDHA_SUNDHARARAMAN-20960/, V/15, D/10
2019-484, 2, /fencers/Marta-PUDA-17204/, /fencers/Francesca-RUSSO-23253/, D/13, V/15
2019-796, 32, /fencers/Josef-MAHRINGER-32473/, /fencers/Vaino-PAAVOLAINEN-38937/, V/15, D/6
2019-796, 32, /fencers/Akseli-HEINAMAA-42076/, /fencers/Henrik-JARL-23744/, D/13, V/15
2019-796, 32, /fencers/Carl_Henrik-WENDT-11122/, /fencers/Julius-JUTILA-39352/, D/4, V/5
2019-796, 32, /fencers/Harun-MIHRIOGLU-33895/, /fencers/Oskar-KILJANDER-33856/, V/15, D/3
2019-796, 32, /fencers/Patrick-JORGENSEN-14714/, /fencers/Ilian-BOBROV-39071/, V/14, D/10
2019-796, 32, /fencers/Christian-GUSTAVSSON-11119/, /fencers/Arturo_Isaac-DORATI_AMEGLIO-27489/, V/15, D/12
2019-796, 32, /fencers/Joonas-SAVELAINEN-35789/, /fencers/Ruslan-ESKOV-31849/, D/7, V/15
2019-796, 32, /fencers/Teemu-TOKOLA-17189/, /fencers/Gunnar-GRASBECK-21978/, D/9, V/11
2019-796, 32, /fencers/Johannes_Kristian-OLSEN-31456/, /fencers/Arnas-SALOKAS-36639/, D/11, V/15
2019-796, 32, /fencers/Kasper-ULMANEN-45346/, /fencers/Christian_Schack-LINNEMANN-29817/, D/9, V/15
2019-796, 32, /fencers/Erik-NILSSON-30499/, /fencers/Kenneth-KNUDSEN-29797/, D/7, V/15
2019-796, 32, /fencers/Linus-ISLAS_FLYGARE-30796/, /fencers/Jian_Miguel-BAUTISTA-47141/, V/15, D/4
2019-796, 32, /fencers/Juri-SALM-2636/, /fencers/Jaakko-PAAVOLAINEN-32009/, V/15, D/13
2019-796, 32, /fencers/Filipp-DJATSUK-40048/, /fencers/Topias-TAURIAINEN-33493/, D/13, V/14
2019-796, 32, /fencers/Sten-PRIINITS-9367/, /fencers/Tor-FORSSE-6194/, V/15, D/11
2019-796, 32, /fencers/Matthew-COX-43048/, /fencers/Niko-VUORINEN-19507/, D/11, V/15
2019-796, 16, /fencers/Josef-MAHRINGER-32473/, /fencers/Henrik-JARL-23744/, V/15, D/5
2019-796, 16, /fencers/Julius-JUTILA-39352/, /fencers/Harun-MIHRIOGLU-33895/, D/13, V/15
2019-796, 16, /fencers/Patrick-JORGENSEN-14714/, /fencers/Christian-GUSTAVSSON-11119/, V/15, D/7
2019-796, 16, /fencers/Ruslan-ESKOV-31849/, /fencers/Gunnar-GRASBECK-21978/, V/9, D/7
2019-796, 16, /fencers/Arnas-SALOKAS-36639/, /fencers/Christian_Schack-LINNEMANN-29817/, D/12, V/15
2019-796, 16, /fencers/Kenneth-KNUDSEN-29797/, /fencers/Linus-ISLAS_FLYGARE-30796/, D/13, V/15
2019-796, 16, /fencers/Juri-SALM-2636/, /fencers/Topias-TAURIAINEN-33493/, V/15, D/6
2019-796, 16, /fencers/Sten-PRIINITS-9367/, /fencers/Niko-VUORINEN-19507/, D/10, V/15
2019-796, 8, /fencers/Josef-MAHRINGER-32473/, /fencers/Harun-MIHRIOGLU-33895/, V/15, D/7
2019-796, 8, /fencers/Patrick-JORGENSEN-14714/, /fencers/Ruslan-ESKOV-31849/, V/15, D/11
2019-796, 8, /fencers/Christian_Schack-LINNEMANN-29817/, /fencers/Linus-ISLAS_FLYGARE-30796/, D/11, V/15
2019-796, 8, /fencers/Juri-SALM-2636/, /fencers/Niko-VUORINEN-19507/, D/14, V/15
2019-796, 4, /fencers/Josef-MAHRINGER-32473/, /fencers/Patrick-JORGENSEN-14714/, D/8, V/15
2019-796, 4, /fencers/Linus-ISLAS_FLYGARE-30796/, /fencers/Niko-VUORINEN-19507/, D/6, V/15
2019-796, 2, /fencers/Patrick-JORGENSEN-14714/, /fencers/Niko-VUORINEN-19507/, V/15, D/5
2019-1280, 32, /fencers/Davide-FILIPPI-34446/, /fencers/Matthew-BILLING-17097/, V/15, D/7
2019-1280, 32, /fencers/Yat_Long-LEE-35446/, /fencers/Pietro-VELLUTI_FRANZI-36128/, V/15, D/14
2019-1280, 32, /fencers/Glen-OSTACCHINI-21712/, /fencers/Malte-WESTESSON-42519/, D/14, V/15
2019-1280, 32, /fencers/Andrej-KRALIK-14734/, /fencers/Maxim-VALEUR-40773/, D/13, V/15
2019-1280, 32, /fencers/Maximilian-ETTELT-26869/, /fencers/Riki-OISHI-23771/, D/12, V/15
2019-1280, 32, /fencers/Alexander-TSORONIS-20601/, /fencers/Cedrik-SERRI-20897/, V/15, D/12
2019-1280, 32, /fencers/Tom-CRNJAK-35839/, /fencers/Husayn-ROSOWSKY-14698/, D/13, V/15
2019-1280, 32, /fencers/Olivier-SPLIT-39470/, /fencers/Thomas_Lerche-BERG-32349/, D/3, V/15
2019-1280, 32, /fencers/Emil_Ulrik-ANDERSEN-8195/, /fencers/Petar-FILES-30087/, D/11, V/15
2019-1280, 32, /fencers/Jacob_Brandt-LANG-34542/, /fencers/Stef-VAN_CAMPENHOUT-37860/, V/15, D/8
2019-1280, 32, /fencers/Daniel-GIACON-38932/, /fencers/Stef-DE_GREEF-35143/, V/15, D/8
2019-1280, 32, /fencers/Leonardo-USICCO-48223/, /fencers/Ryo-MIYAKE-4817/, D/8, V/15
2019-1280, 32, /fencers/Tobias-REICHETZER-26867/, /fencers/Jean_Paul-TONY_HELISSEY-16371/, D/12, V/15
2019-1280, 32, /fencers/Sebastian-PERSSON-39309/, /fencers/Martino-MINUTO-12216/, D/2, V/15
2019-1280, 32, /fencers/Seishiro-FUNAMOTO-24407/, /fencers/Tommaso-CHIAPPELLI-38984/, D/13, V/15
2019-1280, 32, /fencers/Quincy-DUALEH-42025/, /fencers/Harry-BIRD-34833/, D/10, V/15
2019-1280, 16, /fencers/Davide-FILIPPI-34446/, /fencers/Yat_Long-LEE-35446/, V/15, D/6
2019-1280, 16, /fencers/Malte-WESTESSON-42519/, /fencers/Maxim-VALEUR-40773/, D/14, V/15
2019-1280, 16, /fencers/Riki-OISHI-23771/, /fencers/Alexander-TSORONIS-20601/, D/14, V/15
2019-1280, 16, /fencers/Husayn-ROSOWSKY-14698/, /fencers/Thomas_Lerche-BERG-32349/, D/7, V/15
2019-1280, 16, /fencers/Petar-FILES-30087/, /fencers/Jacob_Brandt-LANG-34542/, V/15, D/10
2019-1280, 16, /fencers/Daniel-GIACON-38932/, /fencers/Ryo-MIYAKE-4817/, D/11, V/15
2019-1280, 16, /fencers/Jean_Paul-TONY_HELISSEY-16371/, /fencers/Martino-MINUTO-12216/, V/15, D/14
2019-1280, 16, /fencers/Tommaso-CHIAPPELLI-38984/, /fencers/Harry-BIRD-34833/, D/13, V/15
2019-1280, 8, /fencers/Davide-FILIPPI-34446/, /fencers/Maxim-VALEUR-40773/, V/15, D/6
2019-1280, 8, /fencers/Alexander-TSORONIS-20601/, /fencers/Thomas_Lerche-BERG-32349/, V/15, D/11
2019-1280, 8, /fencers/Petar-FILES-30087/, /fencers/Ryo-MIYAKE-4817/, D/8, V/15
2019-1280, 8, /fencers/Jean_Paul-TONY_HELISSEY-16371/, /fencers/Harry-BIRD-34833/, V/15, D/11
2019-1280, 4, /fencers/Davide-FILIPPI-34446/, /fencers/Alexander-TSORONIS-20601/, V/15, D/13
2019-1280, 4, /fencers/Ryo-MIYAKE-4817/, /fencers/Jean_Paul-TONY_HELISSEY-16371/, D/10, V/15
2019-1280, 2, /fencers/Davide-FILIPPI-34446/, /fencers/Jean_Paul-TONY_HELISSEY-16371/, V/15, D/12
2019-485, 32, /fencers/Giulia-ARPINO-39129/, /fencers/Alexandra-DAVIS-40362/, V/15, D/8
2019-485, 32, /fencers/Anna_Lena-BUERKERT-34049/, /fencers/Alexandra-GEVAERT-30152/, V/15, D/5
2019-485, 32, /fencers/Lisa-GETTE-36729/, /fencers/Marleen-BUITENHUIS-40877/, V/15, D/10
2019-485, 32, /fencers/Paula-SINGER-45278/, /fencers/Liska-DERKUM-39450/, D/12, V/15
2019-485, 32, /fencers/Marietta-MEKA-39494/, /fencers/Katharina-PETER-36727/, D/7, V/15
2019-485, 32, /fencers/Sarah_Jane-HAMPSON-30625/, /fencers/Emily-RUAUX-23375/, V/15, D/14
2019-485, 32, /fencers/Helen-FAIRHEAD-18417/, /fencers/Lisa-RUETGERS-45764/, D/8, V/15
2019-485, 32, /fencers/Saartje-CORTEYN-36705/, /fencers/Araceli-NAVARRO-7739/, D/13, V/15
2019-485, 32, /fencers/Chiara-MORMILE-26677/, /fencers/Floriane-AELVOET-45599/, V/15, D/3
2019-485, 32, /fencers/Flavia-BONANNI-40693/, /fencers/Marta-BAEZA_CENTURION-18626/, D/12, V/15
2019-485, 32, /fencers/Bridget-PLEASANT-30265/, /fencers/Maria-CHART-34121/, D/10, V/15
2019-485, 32, /fencers/Hannah-BOLTE-48367/, /fencers/Jessica-CORBY-36230/, D/3, V/15
2019-485, 32, /fencers/Aliya-ITZKOWITZ-28107/, /fencers/Madeleine-BECKER-36162/, V/15, D/9
2019-485, 32, /fencers/Lucy-HIGHAM-42988/, /fencers/Lucia-LUCARINI-34297/, D/6, V/15
2019-485, 32, /fencers/Jolien-CORTEYN-39443/, /fencers/Caitlin-MAXWELL-34133/, V/15, D/11
2019-485, 32, /fencers/Shreya-ANIL-32842/, /fencers/Iryna-SHCHUKLA-28351/, D/8, V/15
2019-485, 16, /fencers/Giulia-ARPINO-39129/, /fencers/Anna_Lena-BUERKERT-34049/, V/15, D/7
2019-485, 16, /fencers/Lisa-GETTE-36729/, /fencers/Liska-DERKUM-39450/, V/15, D/9
2019-485, 16, /fencers/Katharina-PETER-36727/, /fencers/Sarah_Jane-HAMPSON-30625/, D/14, V/15
2019-485, 16, /fencers/Lisa-RUETGERS-45764/, /fencers/Araceli-NAVARRO-7739/, D/8, V/15
2019-485, 16, /fencers/Chiara-MORMILE-26677/, /fencers/Marta-BAEZA_CENTURION-18626/, D/12, V/15
2019-485, 16, /fencers/Maria-CHART-34121/, /fencers/Jessica-CORBY-36230/, V/15, D/9
2019-485, 16, /fencers/Aliya-ITZKOWITZ-28107/, /fencers/Lucia-LUCARINI-34297/, D/12, V/15
2019-485, 16, /fencers/Jolien-CORTEYN-39443/, /fencers/Iryna-SHCHUKLA-28351/, D/8, V/15
2019-485, 8, /fencers/Giulia-ARPINO-39129/, /fencers/Lisa-GETTE-36729/, V/15, D/10
2019-485, 8, /fencers/Sarah_Jane-HAMPSON-30625/, /fencers/Araceli-NAVARRO-7739/, D/6, V/15
2019-485, 8, /fencers/Marta-BAEZA_CENTURION-18626/, /fencers/Maria-CHART-34121/, V/15, D/12
2019-485, 8, /fencers/Lucia-LUCARINI-34297/, /fencers/Iryna-SHCHUKLA-28351/, D/13, V/15
2019-485, 4, /fencers/Giulia-ARPINO-39129/, /fencers/Araceli-NAVARRO-7739/, D/11, V/15
2019-485, 4, /fencers/Marta-BAEZA_CENTURION-18626/, /fencers/Iryna-SHCHUKLA-28351/, D/10, V/15
2019-485, 2, /fencers/Araceli-NAVARRO-7739/, /fencers/Iryna-SHCHUKLA-28351/, V/15, D/11
2019-1281, 16, /fencers/May-TIEU-38603/, /fencers/Grace-TIAN-45819/, V/15, D/3
2019-1281, 16, /fencers/Victoria_Maria_Isabel-MEZA_OCEGUERA-34532/, /fencers/Amy-JIA-36486/, D/13, V/15
2019-1281, 16, /fencers/Allison-LEE-48211/, /fencers/Alondra-REBOLLEDO-34501/, D/6, V/15
2019-1281, 16, /fencers/Sara-CAMACHO-47257/, /fencers/Nataly-MICHEL-16779/, D/3, V/15
2019-1281, 16, /fencers/Yvonne-CHART-31632/, /fencers/Celia-CORREA-31354/, D/13, V/15
2019-1281, 16, /fencers/Jimena-MARTINEZ-48343/, /fencers/Kusi-ROSALES-27792/, D/5, V/13
2019-1281, 16, /fencers/Melissa-REBOLLEDO-27157/, /fencers/Celia-NOVELO-36073/, V/15, D/7
2019-1281, 16, /fencers/Paloma-LA_VALLEY-48368/, /fencers/Maria-BOLDOR-29054/, D/0, V/15
2019-1281, 8, /fencers/May-TIEU-38603/, /fencers/Amy-JIA-36486/, V/15, D/4
2019-1281, 8, /fencers/Alondra-REBOLLEDO-34501/, /fencers/Nataly-MICHEL-16779/, D/6, V/15
2019-1281, 8, /fencers/Celia-CORREA-31354/, /fencers/Kusi-ROSALES-27792/, V/15, D/4
2019-1281, 8, /fencers/Melissa-REBOLLEDO-27157/, /fencers/Maria-BOLDOR-29054/, D/10, V/15
2019-1281, 4, /fencers/May-TIEU-38603/, /fencers/Nataly-MICHEL-16779/, V/14, D/12
2019-1281, 4, /fencers/Celia-CORREA-31354/, /fencers/Maria-BOLDOR-29054/, D/3, V/15
2019-1281, 2, /fencers/May-TIEU-38603/, /fencers/Maria-BOLDOR-29054/, V/15, D/8
2019-184, 32, /fencers/Shaul-GORDON-25917/, /fencers/Philippe-JACQUES-29809/, V/15, D/10
2019-184, 32, /fencers/Robin-SCHROEDTER-26510/, /fencers/Gibran-ZEA-34500/, V/15, D/11
2019-184, 32, /fencers/Alberto-PELLEGRINI-11021/, /fencers/Elias-HEMELSOET-46069/, V/15, D/4
2019-184, 32, /fencers/Jadryn-DICK-32713/, /fencers/Luigi-MIRACCO-12531/, D/3, V/15
2019-184, 32, /fencers/Enver-YILDIRIM-26872/, /fencers/Alberto-ARPINO-35850/, V/15, D/10
2019-184, 32, /fencers/Arne-DE_RIDDER-35917/, /fencers/Stefan-FRIEDHEIM-41854/, V/15, D/10
2019-184, 32, /fencers/Adrian-DEGEN-36762/, /fencers/Giacomo-MIGNUZZI-40011/, D/5, V/15
2019-184, 32, /fencers/Thomas-SCHAICH-32114/, /fencers/Stefano_Ivan-LUCCHETTI-29223/, D/12, V/15
2019-184, 32, /fencers/William-DEARY-32237/, /fencers/Leon-SCHLAFFER-43435/, V/15, D/7
2019-184, 32, /fencers/Frederic-KINDLER-32115/, /fencers/Thomas-KOLASA-14721/, V/15, D/12
2019-184, 32, /fencers/Stefano-SCEPI-20538/, /fencers/Karel-TOCH-34255/, V/15, D/8
2019-184, 32, /fencers/Kostiantyn-VORONOV-21500/, /fencers/Benno-SCHNEIDER-30123/, D/5, V/15
2019-184, 32, /fencers/Ralph-ROMMELSPACHER-39438/, /fencers/Michalis-KIRIMLIDIS-37461/, V/15, D/12
2019-184, 32, /fencers/Bas-WENNEMAR-42635/, /fencers/Mael-PROSSE-42626/, V/15, D/12
2019-184, 32, /fencers/Brynmor-SAUNDERS-31317/, /fencers/Pascual_Maria-DI_TELLA-29134/, D/13, V/15
2019-184, 32, /fencers/Curtis-MILLER-22660/, /fencers/James-EDWARDS-38088/, D/10, V/15
2019-184, 16, /fencers/Shaul-GORDON-25917/, /fencers/Robin-SCHROEDTER-26510/, D/13, V/15
2019-184, 16, /fencers/Alberto-PELLEGRINI-11021/, /fencers/Luigi-MIRACCO-12531/, D/14, V/15
2019-184, 16, /fencers/Enver-YILDIRIM-26872/, /fencers/Arne-DE_RIDDER-35917/, V/15, D/7
2019-184, 16, /fencers/Giacomo-MIGNUZZI-40011/, /fencers/Stefano_Ivan-LUCCHETTI-29223/, D/12, V/15
2019-184, 16, /fencers/William-DEARY-32237/, /fencers/Frederic-KINDLER-32115/, D/8, V/15
2019-184, 16, /fencers/Stefano-SCEPI-20538/, /fencers/Benno-SCHNEIDER-30123/, D/14, V/15
2019-184, 16, /fencers/Ralph-ROMMELSPACHER-39438/, /fencers/Bas-WENNEMAR-42635/, V/15, D/13
2019-184, 16, /fencers/Pascual_Maria-DI_TELLA-29134/, /fencers/James-EDWARDS-38088/, D/12, V/15
2019-184, 8, /fencers/Robin-SCHROEDTER-26510/, /fencers/Luigi-MIRACCO-12531/, V/15, D/12
2019-184, 8, /fencers/Enver-YILDIRIM-26872/, /fencers/Stefano_Ivan-LUCCHETTI-29223/, V/15, D/7
2019-184, 8, /fencers/Frederic-KINDLER-32115/, /fencers/Benno-SCHNEIDER-30123/, D/13, V/15
2019-184, 8, /fencers/Ralph-ROMMELSPACHER-39438/, /fencers/James-EDWARDS-38088/, D/10, V/15
2019-184, 4, /fencers/Robin-SCHROEDTER-26510/, /fencers/Enver-YILDIRIM-26872/, D/14, V/15
2019-184, 4, /fencers/Benno-SCHNEIDER-30123/, /fencers/James-EDWARDS-38088/, V/15, D/14
2019-184, 2, /fencers/Enver-YILDIRIM-26872/, /fencers/Benno-SCHNEIDER-30123/, V/15, D/13
2019-1219, 32, /fencers/Eoin-GRONNINGSATER-38896/, , , 
2019-1219, 32, /fencers/Angel-MARIN-40454/, /fencers/Carlos_Daniel-LOPEZ-44912/, V/15, D/13
2019-1219, 32, /fencers/Augusto_Antonio-SERVELLO-32232/, , , 
2019-1219, 32, /fencers/Jesus-BELTRAN-26644/, , , 
2019-1219, 32, /fencers/Vitalijs-KUCEBA-33022/, , , 
2019-1219, 32, /fencers/Kevin-KATAYAMA-46350/, , , 
2019-1219, 32, /fencers/Philip-SHIN-38635/, /fencers/Juan_Carlos-DELGADO_LLAMAS-37619/, V/15, D/10
2019-1219, 32, /fencers/Luis-LOPEZ-27569/, , , 
2019-1219, 32, /fencers/Bernard-KUNZ_MALAGAMBA-37616/, , , 
2019-1219, 32, /fencers/Octavio-MARTINEZ_RAMIREZ-32592/, /fencers/Juan_Sebastian-UNDA-37273/, V/15, D/6
2019-1219, 32, /fencers/Luis-MOYA-48344/, , , 
2019-1219, 32, /fencers/Daniel-GOMEZ-20652/, , , 
2019-1219, 32, /fencers/Ethan-GASSNER-44984/, , , 
2019-1219, 32, /fencers/Samuel-GRUBER-43021/, , , 
2019-1219, 32, /fencers/Jose_Alberto-PELLETIER-27261/, /fencers/Fernando-ARIZA-48369/, V/15, D/6
2019-1219, 32, /fencers/Diego-CERVANTES-42177/, , , 
2019-1219, 16, /fencers/Eoin-GRONNINGSATER-38896/, /fencers/Angel-MARIN-40454/, V/15, D/2
2019-1219, 16, /fencers/Augusto_Antonio-SERVELLO-32232/, /fencers/Jesus-BELTRAN-26644/, V/15, D/6
2019-1219, 16, /fencers/Vitalijs-KUCEBA-33022/, /fencers/Kevin-KATAYAMA-46350/, V/15, D/8
2019-1219, 16, /fencers/Philip-SHIN-38635/, /fencers/Luis-LOPEZ-27569/, D/14, V/15
2019-1219, 16, /fencers/Bernard-KUNZ_MALAGAMBA-37616/, /fencers/Octavio-MARTINEZ_RAMIREZ-32592/, V/15, D/10
2019-1219, 16, /fencers/Luis-MOYA-48344/, /fencers/Daniel-GOMEZ-20652/, D/2, V/15
2019-1219, 16, /fencers/Ethan-GASSNER-44984/, /fencers/Samuel-GRUBER-43021/, V/15, D/11
2019-1219, 16, /fencers/Jose_Alberto-PELLETIER-27261/, /fencers/Diego-CERVANTES-42177/, D/9, V/15
2019-1219, 8, /fencers/Eoin-GRONNINGSATER-38896/, /fencers/Augusto_Antonio-SERVELLO-32232/, V/15, D/14
2019-1219, 8, /fencers/Vitalijs-KUCEBA-33022/, /fencers/Luis-LOPEZ-27569/, V/15, D/3
2019-1219, 8, /fencers/Bernard-KUNZ_MALAGAMBA-37616/, /fencers/Daniel-GOMEZ-20652/, D/6, V/15
2019-1219, 8, /fencers/Ethan-GASSNER-44984/, /fencers/Diego-CERVANTES-42177/, V/15, D/13
2019-1219, 4, /fencers/Eoin-GRONNINGSATER-38896/, /fencers/Vitalijs-KUCEBA-33022/, V/15, D/11
2019-1219, 4, /fencers/Daniel-GOMEZ-20652/, /fencers/Ethan-GASSNER-44984/, A/0, V/0
2019-1219, 2, /fencers/Eoin-GRONNINGSATER-38896/, /fencers/Ethan-GASSNER-44984/, D/12, V/15
2019-554, 32, /fencers/Federico-VISMARA-32919/, /fencers/Georg-KUHN-22346/, V/15, D/8
2019-554, 32, /fencers/Nicolas-REDING-20471/, /fencers/Giorgio-GUERRIERO-48312/, D/14, V/15
2019-554, 32, /fencers/James-ODGERS-39623/, /fencers/Fabian-KAUTER-6022/, D/9, V/15
2019-554, 32, /fencers/Matteo-TAGLIARIOL-4701/, /fencers/Andras-PETERDI-9648/, D/12, V/13
2019-554, 32, /fencers/Kenneth-KNUDSEN-29797/, /fencers/Eugenio-TRADARDI-35819/, D/11, V/13
2019-554, 32, /fencers/Gergely-SIKLOSI-30081/, /fencers/Julien-ROBERT-42062/, V/15, D/8
2019-554, 32, /fencers/Luca-SPONGA-22345/, /fencers/Enrico-GAROZZO-15163/, D/10, V/15
2019-554, 32, /fencers/Bruce-BRUNOLD-23698/, /fencers/Clement-METRAILLER-33651/, D/12, V/15
2019-554, 32, /fencers/Peter-SOMFAI-4212/, /fencers/Lorenzo-BUZZI-26539/, V/15, D/4
2019-554, 32, /fencers/Andrea-VALLOSIO-24053/, /fencers/Giacomo-PAOLINI-39079/, V/15, D/12
2019-554, 32, /fencers/Charles_Eric-OSWALD-33675/, /fencers/Frederik-WEBER-31929/, V/15, D/6
2019-554, 32, /fencers/Niklas-MULTERER-15735/, /fencers/Gabriel-BONFERRONI-36876/, V/15, D/6
2019-554, 32, /fencers/Alexandre-PITTET-30549/, /fencers/Max-ROD-21745/, V/15, D/13
2019-554, 32, /fencers/Key-MATHIS-32399/, /fencers/Alexis-BAYARD-27993/, D/7, V/15
2019-554, 32, /fencers/Bernardo-DELARUE_BIZZINI-28133/, /fencers/Fabian-BROGER-38922/, V/15, D/11
2019-554, 32, /fencers/Lucas-MALCOTTI-28000/, /fencers/Michele-NIGGELER-23747/, D/14, V/15
2019-554, 16, /fencers/Federico-VISMARA-32919/, /fencers/Giorgio-GUERRIERO-48312/, V/15, D/11
2019-554, 16, /fencers/Fabian-KAUTER-6022/, /fencers/Andras-PETERDI-9648/, V/15, D/6
2019-554, 16, /fencers/Eugenio-TRADARDI-35819/, /fencers/Gergely-SIKLOSI-30081/, D/9, V/15
2019-554, 16, /fencers/Enrico-GAROZZO-15163/, /fencers/Clement-METRAILLER-33651/, D/11, V/15
2019-554, 16, /fencers/Peter-SOMFAI-4212/, /fencers/Andrea-VALLOSIO-24053/, V/15, D/13
2019-554, 16, /fencers/Charles_Eric-OSWALD-33675/, /fencers/Niklas-MULTERER-15735/, D/12, V/13
2019-554, 16, /fencers/Alexandre-PITTET-30549/, /fencers/Alexis-BAYARD-27993/, D/14, V/15
2019-554, 16, /fencers/Bernardo-DELARUE_BIZZINI-28133/, /fencers/Michele-NIGGELER-23747/, D/9, V/15
2019-554, 8, /fencers/Federico-VISMARA-32919/, /fencers/Fabian-KAUTER-6022/, V/15, D/9
2019-554, 8, /fencers/Gergely-SIKLOSI-30081/, /fencers/Clement-METRAILLER-33651/, D/14, V/15
2019-554, 8, /fencers/Peter-SOMFAI-4212/, /fencers/Niklas-MULTERER-15735/, V/15, D/8
2019-554, 8, /fencers/Alexis-BAYARD-27993/, /fencers/Michele-NIGGELER-23747/, V/15, D/10
2019-554, 4, /fencers/Federico-VISMARA-32919/, /fencers/Clement-METRAILLER-33651/, V/15, D/14
2019-554, 4, /fencers/Peter-SOMFAI-4212/, /fencers/Alexis-BAYARD-27993/, D/7, V/15
2019-554, 2, /fencers/Federico-VISMARA-32919/, /fencers/Alexis-BAYARD-27993/, V/15, D/12
2019-656, 32, /fencers/David-VAN_NUNEN-32285/, /fencers/Bartosz-PIASECKI-5272/, D/9, V/15
2019-656, 32, /fencers/Grabiel-LUGO-30971/, /fencers/Otthar_Andreas-KROHN-35759/, V/15, D/7
2019-656, 32, /fencers/Benjamin-DAHLBO-42009/, /fencers/Harald-IRGENS_JENSEN-17462/, V/15, D/10
2019-656, 32, /fencers/Ferdinand-ELIASSEN-31715/, /fencers/Josef-MAHRINGER-32473/, D/5, V/15
2019-656, 32, /fencers/Valerio-CUOMO-37711/, /fencers/Francesco_Matteo-CURATOLO-40053/, V/15, D/11
2019-656, 32, /fencers/Arturo_Isaac-DORATI_AMEGLIO-27489/, /fencers/Peeter-TURNAU-26404/, D/11, V/15
2019-656, 32, /fencers/Ruben-LIMARDO_GASCON-10222/, /fencers/Johan-LEWIN-38674/, V/15, D/3
2019-656, 32, /fencers/Sturla-TORKILDSEN-5279/, /fencers/Sten-PRIINITS-9367/, D/9, V/15
2019-656, 32, /fencers/Juri-SALM-2636/, /fencers/Fabian-ALFHEIM-40421/, V/15, D/8
2019-656, 32, /fencers/Ilian-BOBROV-39071/, /fencers/Robert-SCHMIER-31949/, V/15, D/8
2019-656, 32, /fencers/Kenneth-KNUDSEN-29797/, /fencers/Juhan-SALM-2635/, V/15, D/9
2019-656, 32, /fencers/Erik-NILSSON-30499/, /fencers/Anatolii-HEREY-15354/, D/7, V/15
2019-656, 32, /fencers/Linus-ISLAS_FLYGARE-30796/, /fencers/Chak_Hin_Nicholas-CHAU-37309/, V/15, D/10
2019-656, 32, /fencers/Marcus_Vokes-BROBAKKEN-48175/, /fencers/Jesus-LIMARDO-28926/, D/1, V/15
2019-656, 32, /fencers/Julian-KULOZIK-34633/, /fencers/Vittorio-AMENDOLA-32563/, D/14, V/15
2019-656, 32, /fencers/Christian_Schack-LINNEMANN-29817/, /fencers/Arthur-GROSSE-42004/, V/15, D/11
2019-656, 16, /fencers/Bartosz-PIASECKI-5272/, /fencers/Grabiel-LUGO-30971/, D/13, V/15
2019-656, 16, /fencers/Benjamin-DAHLBO-42009/, /fencers/Josef-MAHRINGER-32473/, D/7, V/15
2019-656, 16, /fencers/Valerio-CUOMO-37711/, /fencers/Peeter-TURNAU-26404/, V/15, D/6
2019-656, 16, /fencers/Ruben-LIMARDO_GASCON-10222/, /fencers/Sten-PRIINITS-9367/, V/9, D/2
2019-656, 16, /fencers/Juri-SALM-2636/, /fencers/Ilian-BOBROV-39071/, D/14, V/15
2019-656, 16, /fencers/Kenneth-KNUDSEN-29797/, /fencers/Anatolii-HEREY-15354/, D/9, V/15
2019-656, 16, /fencers/Linus-ISLAS_FLYGARE-30796/, /fencers/Jesus-LIMARDO-28926/, V/15, D/11
2019-656, 16, /fencers/Vittorio-AMENDOLA-32563/, /fencers/Christian_Schack-LINNEMANN-29817/, D/11, V/15
2019-656, 8, /fencers/Grabiel-LUGO-30971/, /fencers/Josef-MAHRINGER-32473/, D/11, V/15
2019-656, 8, /fencers/Valerio-CUOMO-37711/, /fencers/Ruben-LIMARDO_GASCON-10222/, D/10, V/15
2019-656, 8, /fencers/Ilian-BOBROV-39071/, /fencers/Anatolii-HEREY-15354/, D/14, V/15
2019-656, 8, /fencers/Linus-ISLAS_FLYGARE-30796/, /fencers/Christian_Schack-LINNEMANN-29817/, V/15, D/14
2019-656, 4, /fencers/Josef-MAHRINGER-32473/, /fencers/Ruben-LIMARDO_GASCON-10222/, D/7, V/15
2019-656, 4, /fencers/Anatolii-HEREY-15354/, /fencers/Linus-ISLAS_FLYGARE-30796/, V/15, D/10
2019-656, 2, /fencers/Ruben-LIMARDO_GASCON-10222/, /fencers/Anatolii-HEREY-15354/, V/9, D/6
2019-175, 32, /fencers/Dorina-BUDAI-19630/, /fencers/Anna-JONAS-32230/, V/10, D/10
2019-175, 32, /fencers/Haruna-BABA-34313/, /fencers/Ginevra-ROATO-32442/, V/15, D/9
2019-175, 32, /fencers/Aurore-FAVRE-37134/, /fencers/Azaline-DUNLAP_SMITH-31757/, D/12, V/15
2019-175, 32, /fencers/Fiona-HATZ-36954/, /fencers/Reka-SZABO-26222/, D/9, V/15
2019-175, 32, /fencers/Marta-FERRARI-15411/, /fencers/Margherita-MARTINI-48316/, V/15, D/11
2019-175, 32, /fencers/Lisa_Marie-LOEHR-39113/, /fencers/Solene-MASSEREY-39475/, V/15, D/7
