TABLEU,C1_AGE,C1_RANKING,C1_NATIONALITY,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_NATIONALITY,C2_HANDNESS,C2_WEAPON,WINNER
8,30,9999999, SLOVAKIA, Right, Epée ,38,9999999, RUSSIA, Left, Epée ,0
8,49,9999999, ITALY, Right, Epée ,26,9999999, BELARUS, Right, Epée ,1
8,32,114, PANAMA, Left, Epée ,21,486, SLOVAKIA, Right, Epée ,1
4,30,9999999, SLOVAKIA, Right, Epée ,26,9999999, BELARUS, Right, Epée ,1
32,20,254, THAILAND, Right, Foil ,23,9999999, THAILAND, Left, Foil ,0
32,23,9999999, POLAND, Right, Foil ,21,9999999, USA, Right, Foil ,1
32,18,9999999, MALAYSIA, Right, Foil ,20,137, SINGAPORE, Right, Foil ,0
32,22,264, JAPAN, Right, Foil ,19,258, MALAYSIA, Right, Foil ,0
32,19,9999999, SINGAPORE, Left, Foil ,23,525, CHINESE TAIPEI, Right, Foil ,1
32,21,9999999, POLAND, Right, Foil ,20,9999999, UNITED ARAB EMIRATES, Right, Foil ,0
32,18,259, THAILAND, Right, Foil ,22,35, JAPAN, Left, Foil ,1
32,21,49, JAPAN, Right, Foil ,19,9999999, UNITED ARAB EMIRATES, Right, Foil ,0
32,18,186, MALAYSIA, Right, Foil ,21,9999999, SINGAPORE, Right, Foil ,0
32,22,105, JAPAN, Right, Foil ,21,9999999, UNITED ARAB EMIRATES, Right, Foil ,0
32,23,9999999, POLAND, Right, Foil ,20,66, JAPAN, Right, Foil ,1
32,20,158, JAPAN, Right, Foil ,22,162, CHINESE TAIPEI, Right, Foil ,0
32,21,9999999, POLAND, Right, Foil ,21,9999999, CHINESE TAIPEI, Right, Foil ,0
32,21,257, UZBEKISTAN, Left, Foil ,21,226, UZBEKISTAN, Left, Foil ,0
32,21,9999999, THAILAND, Left, Foil ,21,24, JAPAN, Right, Foil ,1
16,22,123, FRANCE, Right, Foil ,20,254, THAILAND, Right, Foil ,0
16,21,9999999, USA, Right, Foil ,18,9999999, MALAYSIA, Right, Foil ,1
16,22,264, JAPAN, Right, Foil ,23,525, CHINESE TAIPEI, Right, Foil ,0
16,21,9999999, POLAND, Right, Foil ,22,35, JAPAN, Left, Foil ,1
16,21,49, JAPAN, Right, Foil ,18,186, MALAYSIA, Right, Foil ,0
16,22,105, JAPAN, Right, Foil ,20,66, JAPAN, Right, Foil ,0
16,20,158, JAPAN, Right, Foil ,21,9999999, POLAND, Right, Foil ,1
16,21,257, UZBEKISTAN, Left, Foil ,21,24, JAPAN, Right, Foil ,1
8,22,123, FRANCE, Right, Foil ,18,9999999, MALAYSIA, Right, Foil ,0
8,22,264, JAPAN, Right, Foil ,22,35, JAPAN, Left, Foil ,1
8,21,49, JAPAN, Right, Foil ,22,105, JAPAN, Right, Foil ,1
8,21,9999999, POLAND, Right, Foil ,21,24, JAPAN, Right, Foil ,1
4,22,123, FRANCE, Right, Foil ,22,35, JAPAN, Left, Foil ,1
4,22,105, JAPAN, Right, Foil ,21,24, JAPAN, Right, Foil ,1
2,22,35, JAPAN, Left, Foil ,21,24, JAPAN, Right, Foil ,1
32,21,43, ITALY, Right, Sabre ,23,115, ITALY, Right, Sabre ,1
32,23,9999999, HUNGARY, Right, Sabre ,20,9999999, HUNGARY, Left, Sabre ,0
32,22,9999999, FRANCE, Right, Sabre ,22,48, ISRAEL, Right, Sabre ,1
32,22,131, HUNGARY, Left, Sabre ,22,182, BELARUS, Right, Sabre ,1
32,20,9999999, USA, Right, Sabre ,22,204, UKRAINE, Right, Sabre ,1
32,22,188, RUSSIA, Right, Sabre ,23,55, TURKEY, Right, Sabre ,1
32,23,9999999, GERMANY, Left, Sabre ,22,9999999, ITALY, Right, Sabre ,1
32,23,9999999, GERMANY, Right, Sabre ,23,267, GERMANY, Right, Sabre ,1
32,21,126, FRANCE, Right, Sabre ,21,519, GREECE, Left, Sabre ,0
32,23,134, FRANCE, Right, Sabre ,23,26, RUSSIA, Left, Sabre ,1
32,23,9999999, GREECE, Right, Sabre ,22,9999999, FRANCE, Right, Sabre ,1
32,20,9999999, USA, Right, Sabre ,23,271, RUSSIA, Right, Sabre ,1
32,20,9999999, UKRAINE, Right, Sabre ,22,9999999, GERMANY, Right, Sabre ,0
32,23,560, ITALY, Right, Sabre ,21,125, FRANCE, Right, Sabre ,0
32,22,9999999, GERMANY, Right, Sabre ,23,9999999, RUSSIA, Right, Sabre ,1
32,23,1, USA, Left, Sabre ,22,243, FRANCE, Right, Sabre ,1
16,23,115, ITALY, Right, Sabre ,23,9999999, HUNGARY, Right, Sabre ,0
16,22,48, ISRAEL, Right, Sabre ,22,182, BELARUS, Right, Sabre ,0
16,22,204, UKRAINE, Right, Sabre ,23,55, TURKEY, Right, Sabre ,0
16,22,9999999, ITALY, Right, Sabre ,23,267, GERMANY, Right, Sabre ,1
16,21,126, FRANCE, Right, Sabre ,23,26, RUSSIA, Left, Sabre ,1
16,22,9999999, FRANCE, Right, Sabre ,23,271, RUSSIA, Right, Sabre ,1
16,20,9999999, UKRAINE, Right, Sabre ,23,560, ITALY, Right, Sabre ,1
16,23,9999999, RUSSIA, Right, Sabre ,22,243, FRANCE, Right, Sabre ,1
8,23,115, ITALY, Right, Sabre ,22,48, ISRAEL, Right, Sabre ,0
8,22,204, UKRAINE, Right, Sabre ,23,267, GERMANY, Right, Sabre ,0
8,23,26, RUSSIA, Left, Sabre ,23,271, RUSSIA, Right, Sabre ,0
8,23,560, ITALY, Right, Sabre ,22,243, FRANCE, Right, Sabre ,1
4,23,115, ITALY, Right, Sabre ,22,204, UKRAINE, Right, Sabre ,1
4,23,26, RUSSIA, Left, Sabre ,22,243, FRANCE, Right, Sabre ,0
2,22,204, UKRAINE, Right, Sabre ,23,26, RUSSIA, Left, Sabre ,1
32,22,119, BELARUS, Left, Sabre ,22,378, UKRAINE, Right, Sabre ,1
32,22,9999999, RUSSIA, Right, Sabre ,19,47, FRANCE, Right, Sabre ,0
32,22,90, ITALY, Right, Sabre ,20,300, HUNGARY, Right, Sabre ,0
32,22,9999999, FRANCE, Right, Sabre ,23,173, GERMANY, Right, Sabre ,0
32,22,61, RUSSIA, Left, Sabre ,23,121, USA, Right, Sabre ,1
32,21,9999999, USA, Right, Sabre ,19,187, GERMANY, Left, Sabre ,1
32,22,9999999, USA, Right, Sabre ,22,9999999, RUSSIA, Right, Sabre ,0
32,21,117, MEXICO, Right, Sabre ,23,127, FRANCE, Left, Sabre ,1
32,20,9999999, HUNGARY, Left, Sabre ,22,267, POLAND, Right, Sabre ,0
32,21,186, HUNGARY, Right, Sabre ,23,144, RUSSIA, Right, Sabre ,0
32,22,431, ITALY, Right, Sabre ,22,277, BELGIUM, Right, Sabre ,0
32,22,124, RUSSIA, Right, Sabre ,23,250, RUSSIA, Left, Sabre ,1
32,20,32, FRANCE, Right, Sabre ,21,22, GREECE, Right, Sabre ,0
32,20,9999999, GERMANY, Left, Sabre ,23,392, POLAND, Right, Sabre ,0
32,23,129, RUSSIA, Left, Sabre ,20,260, GREAT BRITAIN, Right, Sabre ,0
32,21,9999999, GERMANY, Right, Sabre ,23,44, TURKEY, Right, Sabre ,1
16,22,378, UKRAINE, Right, Sabre ,22,9999999, RUSSIA, Right, Sabre ,1
16,22,90, ITALY, Right, Sabre ,22,9999999, FRANCE, Right, Sabre ,0
16,23,121, USA, Right, Sabre ,19,187, GERMANY, Left, Sabre ,0
16,22,9999999, USA, Right, Sabre ,23,127, FRANCE, Left, Sabre ,1
16,20,9999999, HUNGARY, Left, Sabre ,21,186, HUNGARY, Right, Sabre ,1
16,22,431, ITALY, Right, Sabre ,23,250, RUSSIA, Left, Sabre ,1
16,20,32, FRANCE, Right, Sabre ,20,9999999, GERMANY, Left, Sabre ,1
16,23,129, RUSSIA, Left, Sabre ,23,44, TURKEY, Right, Sabre ,1
8,22,9999999, RUSSIA, Right, Sabre ,22,90, ITALY, Right, Sabre ,0
8,23,121, USA, Right, Sabre ,23,127, FRANCE, Left, Sabre ,1
8,21,186, HUNGARY, Right, Sabre ,23,250, RUSSIA, Left, Sabre ,0
8,20,9999999, GERMANY, Left, Sabre ,23,44, TURKEY, Right, Sabre ,1
4,22,9999999, RUSSIA, Right, Sabre ,23,127, FRANCE, Left, Sabre ,0
4,21,186, HUNGARY, Right, Sabre ,23,44, TURKEY, Right, Sabre ,1
2,22,9999999, RUSSIA, Right, Sabre ,23,44, TURKEY, Right, Sabre ,1
32,36,9999999, FRANCE, Right, Epée ,36,119, CZECH REPUBLIC, Right, Epée ,0
32,40,9999999, GERMANY, Left, Epée ,35,37, ITALY, Right, Epée ,0
32,34,18, KOREA, Right, Epée ,26,141, SWITZERLAND, Right, Epée ,1
32,36,9999999, RUSSIA, Left, Epée ,27,34, RUSSIA, Right, Epée ,1
32,35,58, HUNGARY, Right, Epée ,44,9999999, HUNGARY, Left, Epée ,1
32,29,50, FINLAND, Left, Epée ,32,9999999, RUSSIA, Left, Epée ,0
32,40,854, VENEZUELA, Right, Epée ,36,25, SWITZERLAND, Left, Epée ,1
32,34,72, UKRAINE, Right, Epée ,29,32, ITALY, Right, Epée ,1
32,23,3, KOREA, Right, Epée ,36,227, ITALY, Right, Epée ,0
32,25,21, ITALY, Right, Epée ,30,95, RUSSIA, Right, Epée ,0
32,40,9999999, FRANCE, Left, Epée ,25,57, RUSSIA, Left, Epée ,0
32,38,126, HUNGARY, Right, Epée ,34,5, KOREA, Right, Epée ,0
32,34,9999999, FRANCE, Left, Epée ,27,51, JAPAN, Right, Epée ,0
32,38,329, EGYPT, Right, Epée ,37,39, POLAND, Left, Epée ,1
32,38,10, ESTONIA, Right, Epée ,35,19, NETHERLANDS, Right, Epée ,0
32,27,69, KAZAKHSTAN, Right, Epée ,27,328, ITALY, Right, Epée ,0
16,36,9999999, FRANCE, Right, Epée ,40,9999999, GERMANY, Left, Epée ,0
16,26,141, SWITZERLAND, Right, Epée ,27,34, RUSSIA, Right, Epée ,1
16,44,9999999, HUNGARY, Left, Epée ,29,50, FINLAND, Left, Epée ,0
16,36,25, SWITZERLAND, Left, Epée ,29,32, ITALY, Right, Epée ,0
16,23,3, KOREA, Right, Epée ,25,21, ITALY, Right, Epée ,0
16,40,9999999, FRANCE, Left, Epée ,38,126, HUNGARY, Right, Epée ,0
16,34,9999999, FRANCE, Left, Epée ,37,39, POLAND, Left, Epée ,0
16,38,10, ESTONIA, Right, Epée ,27,69, KAZAKHSTAN, Right, Epée ,1
8,36,9999999, FRANCE, Right, Epée ,27,34, RUSSIA, Right, Epée ,0
8,44,9999999, HUNGARY, Left, Epée ,36,25, SWITZERLAND, Left, Epée ,0
8,23,3, KOREA, Right, Epée ,40,9999999, FRANCE, Left, Epée ,1
8,34,9999999, FRANCE, Left, Epée ,27,69, KAZAKHSTAN, Right, Epée ,0
4,36,9999999, FRANCE, Right, Epée ,44,9999999, HUNGARY, Left, Epée ,1
4,40,9999999, FRANCE, Left, Epée ,34,9999999, FRANCE, Left, Epée ,0
2,44,9999999, HUNGARY, Left, Epée ,40,9999999, FRANCE, Left, Epée ,1
32,36,3, HUNGARY, Left, Epée ,30,33, JAPAN, Left, Epée ,0
32,33,9999999, ITALY, Right, Epée ,26,28, ESTONIA, Right, Epée ,1
32,30,9999999, ROMANIA, Left, Epée ,31,9999999, CHINA, Right, Epée ,1
32,26,4, CHINA, Left, Epée ,27,16, RUSSIA, Right, Epée ,1
32,31,9999999, RUSSIA, Right, Epée ,29,149, RUSSIA, Left, Epée ,1
32,32,36, KOREA, Right, Epée ,33,1, ITALY, Right, Epée ,0
32,29,19, POLAND, Right, Epée ,26,9999999, CHINA, Left, Epée ,1
32,33,167, UKRAINE, Right, Epée ,24,9, ESTONIA, Left, Epée ,1
32,35,75, GERMANY, Right, Epée ,36,92, ITALY, Right, Epée ,1
32,27,30, FRANCE, Right, Epée ,26,38, RUSSIA, Left, Epée ,0
32,28,46, UKRAINE, Right, Epée ,28,8, KOREA, Right, Epée ,0
32,36,9999999, GERMANY, Right, Epée ,23,12, KOREA, Right, Epée ,0
32,35,9999999, HUNGARY, Right, Epée ,33,9999999, ROMANIA, Right, Epée ,0
32,32,53, GERMANY, Left, Epée ,34,9999999, ITALY, Right, Epée ,0
32,24,817, RUSSIA, Right, Epée ,27,24, ITALY, Left, Epée ,1
16,36,3, HUNGARY, Left, Epée ,26,28, ESTONIA, Right, Epée ,0
16,31,9999999, CHINA, Right, Epée ,27,16, RUSSIA, Right, Epée ,1
16,32,36, KOREA, Right, Epée ,26,9999999, CHINA, Left, Epée ,1
16,24,9, ESTONIA, Left, Epée ,36,92, ITALY, Right, Epée ,0
16,27,30, FRANCE, Right, Epée ,28,46, UKRAINE, Right, Epée ,1
16,36,9999999, GERMANY, Right, Epée ,35,9999999, HUNGARY, Right, Epée ,0
16,32,53, GERMANY, Left, Epée ,27,24, ITALY, Left, Epée ,0
8,36,3, HUNGARY, Left, Epée ,27,16, RUSSIA, Right, Epée ,0
8,24,9, ESTONIA, Left, Epée ,28,46, UKRAINE, Right, Epée ,1
8,36,9999999, GERMANY, Right, Epée ,32,53, GERMANY, Left, Epée ,0
4,28,46, UKRAINE, Right, Epée ,36,9999999, GERMANY, Right, Epée ,0
32,47,9999999, RUSSIA, Right, Epée ,41,9999999, FINLAND, Right, Epée ,1
32,34,9999999, ESTONIA, Right, Epée ,23,9999999, ESTONIA, Left, Epée ,0
32,50,502, FINLAND, Right, Epée ,22,274, FINLAND, Right, Epée ,1
32,27,743, FINLAND, Right, Epée ,23,9999999, SWEDEN, Right, Epée ,0
32,21,246, FINLAND, Left, Epée ,31,105, LUXEMBOURG, Left, Epée ,1
32,31,9999999, COSTA RICA, Right, Epée ,24,770, SWEDEN, Right, Epée ,0
32,22,403, FINLAND, Right, Epée ,32,9999999, SWEDEN, Right, Epée ,1
32,39,9999999, FINLAND, Right, Epée ,26,218, FINLAND, Right, Epée ,1
32,28,9999999, NORWAY, Right, Epée ,25,334, ESTONIA, Left, Epée ,0
32,35,344, FINLAND, Right, Epée ,21,9999999, SWEDEN, Right, Epée ,0
32,18,349, ESTONIA, Right, Epée ,33,9999999, FINLAND, Right, Epée ,0
32,22,321, ESTONIA, Right, Epée ,31,9999999, FINLAND, Right, Epée ,0
16,24,9, ESTONIA, Left, Epée ,41,9999999, FINLAND, Right, Epée ,0
16,34,9999999, ESTONIA, Right, Epée ,22,274, FINLAND, Right, Epée ,0
16,27,743, FINLAND, Right, Epée ,31,105, LUXEMBOURG, Left, Epée ,0
16,31,9999999, COSTA RICA, Right, Epée ,32,9999999, SWEDEN, Right, Epée ,1
16,28,126, ESTONIA, Right, Epée ,26,218, FINLAND, Right, Epée ,0
16,35,344, FINLAND, Right, Epée ,18,349, ESTONIA, Right, Epée ,0
16,22,321, ESTONIA, Right, Epée ,45,9999999, SWEDEN, Right, Epée ,1
8,24,9, ESTONIA, Left, Epée ,34,9999999, ESTONIA, Right, Epée ,0
8,27,743, FINLAND, Right, Epée ,32,9999999, SWEDEN, Right, Epée ,0
8,35,344, FINLAND, Right, Epée ,45,9999999, SWEDEN, Right, Epée ,1
4,24,9, ESTONIA, Left, Epée ,27,743, FINLAND, Right, Epée ,0
2,24,9, ESTONIA, Left, Epée ,45,9999999, SWEDEN, Right, Epée ,0
32,22,9999999, ITALY, Left, Epée ,22,982, MALTA, Left, Epée ,0
32,23,9999999, ITALY, Right, Epée ,24,967, GREAT BRITAIN, Right, Epée ,0
32,21,118, AUSTRIA, Left, Epée ,22,70, SWITZERLAND, Left, Epée ,0
32,20,239, SWITZERLAND, Right, Epée ,21,486, SLOVAKIA, Right, Epée ,0
32,21,256, ROMANIA, Right, Epée ,23,9999999, ROMANIA, Right, Epée ,0
32,23,75, SWITZERLAND, Left, Epée ,22,9999999, CZECH REPUBLIC, Right, Epée ,0
32,21,9999999, DENMARK, Right, Epée ,23,9999999, ITALY, Right, Epée ,1
32,22,9999999, AUSTRIA, Right, Epée ,23,9999999, GREAT BRITAIN, Left, Epée ,1
32,22,83, CZECH REPUBLIC, Right, Epée ,22,9999999, UKRAINE, Right, Epée ,0
32,23,1007, GREAT BRITAIN, Right, Epée ,24,9999999, UKRAINE, Right, Epée ,0
32,23,365, TURKEY, Right, Epée ,21,47, ITALY, Right, Epée ,1
32,23,9999999, GREECE, Right, Epée ,21,237, ITALY, Right, Epée ,1
32,23,183, LUXEMBOURG, Right, Epée ,23,9999999, NORWAY, Right, Epée ,0
32,22,9999999, ROMANIA, Right, Epée ,23,9999999, SWITZERLAND, Left, Epée ,1
32,22,9999999, GREAT BRITAIN, Right, Epée ,23,45, UKRAINE, Right, Epée ,1
32,21,185, NETHERLANDS, Right, Epée ,22,235, BELARUS, Left, Epée ,1
16,22,9999999, ITALY, Left, Epée ,23,9999999, ITALY, Right, Epée ,0
16,21,118, AUSTRIA, Left, Epée ,20,239, SWITZERLAND, Right, Epée ,0
16,21,256, ROMANIA, Right, Epée ,23,75, SWITZERLAND, Left, Epée ,1
16,23,9999999, ITALY, Right, Epée ,23,9999999, GREAT BRITAIN, Left, Epée ,0
16,22,83, CZECH REPUBLIC, Right, Epée ,23,1007, GREAT BRITAIN, Right, Epée ,1
16,21,47, ITALY, Right, Epée ,21,237, ITALY, Right, Epée ,0
16,23,183, LUXEMBOURG, Right, Epée ,23,9999999, SWITZERLAND, Left, Epée ,0
16,23,45, UKRAINE, Right, Epée ,22,235, BELARUS, Left, Epée ,1
8,22,9999999, ITALY, Left, Epée ,21,118, AUSTRIA, Left, Epée ,0
8,23,75, SWITZERLAND, Left, Epée ,23,9999999, ITALY, Right, Epée ,0
8,23,1007, GREAT BRITAIN, Right, Epée ,21,47, ITALY, Right, Epée ,1
8,23,183, LUXEMBOURG, Right, Epée ,22,235, BELARUS, Left, Epée ,1
4,22,9999999, ITALY, Left, Epée ,23,75, SWITZERLAND, Left, Epée ,0
4,21,47, ITALY, Right, Epée ,22,235, BELARUS, Left, Epée ,0
2,22,9999999, ITALY, Left, Epée ,21,47, ITALY, Right, Epée ,1
32,22,97, ITALY, Left, Epée ,23,109, GERMANY, Right, Epée ,0
32,23,50, POLAND, Right, Epée ,19,338, ITALY, Right, Epée ,0
32,23,9999999, USA, Right, Epée ,21,74, POLAND, Right, Epée ,1
32,21,9999999, USA, Left, Epée ,23,69, HUNGARY, Right, Epée ,1
32,20,341, FRANCE, Left, Epée ,22,204, GERMANY, Left, Epée ,1
32,22,200, UKRAINE, Right, Epée ,21,134, RUSSIA, Right, Epée ,0
32,22,273, FRANCE, Left, Epée ,23,9999999, HUNGARY, Right, Epée ,0
32,23,10, FRANCE, Right, Epée ,23,621, RUSSIA, Right, Epée ,0
32,23,9999999, USA, Right, Epée ,23,146, UKRAINE, Right, Epée ,0
32,21,9999999, ITALY, Right, Epée ,23,143, GERMANY, Right, Epée ,1
32,19,9999999, USA, Left, Epée ,22,125, AUSTRIA, Right, Epée ,1
32,21,445, GREAT BRITAIN, Left, Epée ,23,82, ITALY, Right, Epée ,1
32,21,164, FRANCE, Right, Epée ,22,9999999, FRANCE, Right, Epée ,0
32,21,9999999, FRANCE, Right, Epée ,21,9999999, HUNGARY, Right, Epée ,0
32,23,95, HUNGARY, Left, Epée ,23,9999999, HUNGARY, Right, Epée ,0
32,22,101, SWITZERLAND, Right, Epée ,23,44, POLAND, Left, Epée ,1
16,22,97, ITALY, Left, Epée ,23,50, POLAND, Right, Epée ,0
16,21,74, POLAND, Right, Epée ,23,69, HUNGARY, Right, Epée ,0
16,22,204, GERMANY, Left, Epée ,22,200, UKRAINE, Right, Epée ,1
16,22,273, FRANCE, Left, Epée ,23,10, FRANCE, Right, Epée ,0
16,23,9999999, USA, Right, Epée ,23,143, GERMANY, Right, Epée ,0
16,22,125, AUSTRIA, Right, Epée ,23,82, ITALY, Right, Epée ,1
16,21,164, FRANCE, Right, Epée ,21,9999999, FRANCE, Right, Epée ,1
16,23,95, HUNGARY, Left, Epée ,23,44, POLAND, Left, Epée ,1
8,22,97, ITALY, Left, Epée ,21,74, POLAND, Right, Epée ,0
8,22,200, UKRAINE, Right, Epée ,22,273, FRANCE, Left, Epée ,0
8,23,9999999, USA, Right, Epée ,23,82, ITALY, Right, Epée ,1
8,21,9999999, FRANCE, Right, Epée ,23,44, POLAND, Left, Epée ,1
4,22,97, ITALY, Left, Epée ,22,200, UKRAINE, Right, Epée ,1
4,23,82, ITALY, Right, Epée ,23,44, POLAND, Left, Epée ,1
2,22,200, UKRAINE, Right, Epée ,23,44, POLAND, Left, Epée ,0
32,32,499, NORWAY, Right, Epée ,25,467, FINLAND, Right, Epée ,0
32,30,9999999, SWEDEN, Left, Epée ,42,9999999, FINLAND, Right, Epée ,1
32,29,535, RUSSIA, Right, Epée ,26,311, FINLAND, Right, Epée ,1
32,57,569, SWEDEN, Right, Epée ,43,678, FINLAND, Left, Epée ,0
32,35,9999999, RUSSIA, Right, Epée ,22,302, SWEDEN, Right, Epée ,1
32,26,9999999, FINLAND, Right, Epée ,38,9999999, KYRGYZSTAN, Right, Epée ,0
32,50,9999999, SWEDEN, Right, Epée ,39,9999999, SWEDEN, Right, Epée ,1
32,31,689, SWEDEN, Right, Epée ,33,9999999, FINLAND, Right, Epée ,0
32,24,9999999, CANADA, Right, Epée ,46,524, SWEDEN, Right, Epée ,1
32,24,415, FINLAND, Right, Epée ,32,468, USA, Right, Epée ,0
32,35,9999999, FINLAND, Left, Epée ,27,9999999, FINLAND, Right, Epée ,1
32,25,9999999, FINLAND, Right, Epée ,41,900, SWEDEN, Right, Epée ,1
32,29,50, FINLAND, Left, Epée ,31,76, ESTONIA, Right, Epée ,1
32,45,9999999, SWEDEN, Right, Epée ,26,477, SWEDEN, Left, Epée ,1
32,24,9999999, FINLAND, Right, Epée ,26,178, SWEDEN, Right, Epée ,1
16,32,499, NORWAY, Right, Epée ,34,122, ESTONIA, Right, Epée ,1
16,42,9999999, FINLAND, Right, Epée ,26,311, FINLAND, Right, Epée ,1
16,57,569, SWEDEN, Right, Epée ,22,302, SWEDEN, Right, Epée ,0
16,26,9999999, FINLAND, Right, Epée ,39,9999999, SWEDEN, Right, Epée ,1
16,31,689, SWEDEN, Right, Epée ,46,524, SWEDEN, Right, Epée ,1
16,24,415, FINLAND, Right, Epée ,27,9999999, FINLAND, Right, Epée ,1
16,41,900, SWEDEN, Right, Epée ,31,76, ESTONIA, Right, Epée ,1
16,26,477, SWEDEN, Left, Epée ,26,178, SWEDEN, Right, Epée ,0
8,34,122, ESTONIA, Right, Epée ,26,311, FINLAND, Right, Epée ,0
8,57,569, SWEDEN, Right, Epée ,39,9999999, SWEDEN, Right, Epée ,1
8,46,524, SWEDEN, Right, Epée ,27,9999999, FINLAND, Right, Epée ,1
8,31,76, ESTONIA, Right, Epée ,26,477, SWEDEN, Left, Epée ,0
4,34,122, ESTONIA, Right, Epée ,39,9999999, SWEDEN, Right, Epée ,0
4,27,9999999, FINLAND, Right, Epée ,31,76, ESTONIA, Right, Epée ,1
2,34,122, ESTONIA, Right, Epée ,31,76, ESTONIA, Right, Epée ,1
32,29,13, USA, Right, Foil ,24,123, USA, Right, Foil ,0
32,26,33, RUSSIA, Right, Foil ,34,9999999, GREAT BRITAIN, Right, Foil ,1
32,30,28, POLAND, Left, Foil ,24,3, USA, Right, Foil ,1
32,34,97, ITALY, Right, Foil ,27,7, FRANCE, Right, Foil ,1
32,31,183, KOREA, Right, Foil ,36,9999999, GERMANY, Left, Foil ,0
32,28,41, RUSSIA, Right, Foil ,44,9999999, ITALY, Right, Foil ,0
32,29,63, ITALY, Right, Epée ,37,9999999, POLAND, Right, Foil ,1
32,33,9999999, KOREA, Right, Foil ,33,9999999, GERMANY, Right, Foil ,0
32,34,185, KOREA, Right, Foil ,27,12, GERMANY, Right, Foil ,0
32,30,184, KOREA, Left, Foil ,28,1, RUSSIA, Right, Foil ,1
32,31,46, RUSSIA, Right, Foil ,26,95, ITALY, Left, Foil ,0
32,27,56, FRANCE, Right, Epée ,29,9999999, CHINA, Right, Foil ,0
32,30,44, RUSSIA, Right, Foil ,34,9999999, FRANCE, Right, Foil ,1
32,24,38, CANADA, Right, Foil ,36,43, ITALY, Right, Foil ,0
16,34,9999999, GREAT BRITAIN, Right, Foil ,24,3, USA, Right, Foil ,1
16,31,183, KOREA, Right, Foil ,28,41, RUSSIA, Right, Foil ,0
16,37,9999999, POLAND, Right, Foil ,33,9999999, KOREA, Right, Foil ,1
16,34,185, KOREA, Right, Foil ,28,1, RUSSIA, Right, Foil ,1
16,31,46, RUSSIA, Right, Foil ,27,56, FRANCE, Right, Epée ,1
16,34,9999999, FRANCE, Right, Foil ,24,38, CANADA, Right, Foil ,0
8,33,9999999, KOREA, Right, Foil ,28,1, RUSSIA, Right, Foil ,0
8,27,56, FRANCE, Right, Epée ,34,9999999, FRANCE, Right, Foil ,1
4,33,9999999, KOREA, Right, Foil ,34,9999999, FRANCE, Right, Foil ,0
32,34,299, CHINA, Right, Foil ,25,63, ITALY, Right, Foil ,1
32,34,9999999, RUSSIA, Left, Foil ,30,10, KOREA, Right, Foil ,1
32,31,9999999, RUSSIA, Right, Foil ,35,7, ITALY, Left, Foil ,0
32,27,9999999, USA, Right, Foil ,28,44, RUSSIA, Right, Foil ,1
32,34,9999999, CHINA, Left, Foil ,33,9999999, ITALY, Left, Foil ,1
32,33,9999999, JAPAN, Right, Foil ,26,71, CHINA, Right, Foil ,0
32,25,9999999, ITALY, Left, Foil ,28,62, FRANCE, Right, Foil ,0
32,33,6, RUSSIA, Right, Foil ,29,99, KOREA, Right, Foil ,0
32,35,2, GREAT BRITAIN, Right, Foil ,27,9999999, GERMANY, Left, Foil ,1
32,36,41, GERMANY, Right, Foil ,25,33, ITALY, Left, Foil ,1
32,31,96, KOREA, Right, Foil ,25,21, FRANCE, Right, Foil ,1
32,28,207, MEXICO, Right, Foil ,30,39, FRANCE, Right, Foil ,1
32,33,9999999, JAPAN, Left, Foil ,25,3, USA, Left, Foil ,1
32,24,335, CHINA, Left, Foil ,32,16, FRANCE, Left, Foil ,1
32,28,48, GREAT BRITAIN, Right, Foil ,27,11, FRANCE, Right, Foil ,1
16,25,63, ITALY, Right, Foil ,30,10, KOREA, Right, Foil ,0
16,28,17, EGYPT, Left, Foil ,31,9999999, RUSSIA, Right, Foil ,1
16,28,44, RUSSIA, Right, Foil ,33,9999999, ITALY, Left, Foil ,1
16,33,9999999, JAPAN, Right, Foil ,25,9999999, ITALY, Left, Foil ,0
16,33,6, RUSSIA, Right, Foil ,27,9999999, GERMANY, Left, Foil ,0
16,25,33, ITALY, Left, Foil ,25,21, FRANCE, Right, Foil ,0
16,30,39, FRANCE, Right, Foil ,25,3, USA, Left, Foil ,1
16,32,16, FRANCE, Left, Foil ,27,11, FRANCE, Right, Foil ,0
8,25,63, ITALY, Right, Foil ,31,9999999, RUSSIA, Right, Foil ,0
8,33,9999999, ITALY, Left, Foil ,33,9999999, JAPAN, Right, Foil ,0
8,33,6, RUSSIA, Right, Foil ,25,33, ITALY, Left, Foil ,1
8,25,3, USA, Left, Foil ,32,16, FRANCE, Left, Foil ,1
4,25,63, ITALY, Right, Foil ,33,9999999, ITALY, Left, Foil ,1
4,25,33, ITALY, Left, Foil ,32,16, FRANCE, Left, Foil ,1
2,33,9999999, ITALY, Left, Foil ,32,16, FRANCE, Left, Foil ,1
32,22,325, MEXICO, Right, Foil ,24,9999999, MEXICO, Right, Foil ,1
32,25,9999999, BRAZIL, Right, Foil ,20,9999999, MEXICO, Right, Foil ,0
32,20,151, MEXICO, Right, Foil ,25,61, TURKEY, Right, Foil ,1
32,30,9999999, COLOMBIA, Right, Foil ,25,89, BRAZIL, Left, Foil ,1
